Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,transp,evap,interc,wd,prec,SoilC,SoilC_slow,LitC,VegC,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,ProductN,estab_storageC,estab_storageN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(m2),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gC),(1e+15 gN)
1906,0.00036235,0.00386294,0.00222306,0.00186071,6.08287e-05,0,2.25336e-05,3.10441e+09,0.000369883,9.03996e-08,4.60042e-05,0.00178936,0.00133623,0.000156505,0.00032121,0.00471671,0.052868,0.024455,0.00129238,0.00197645,7.09771e-06,3.25025e-05,1.25594e-05,7.27242e-06,1.50293e-05,2.12884e-06,0,2.30923e-07,1.18382e-05,2.15832e-10,0.0031812,0.00152116,2.31897e-05,7.09916e-05,1.6429e-08,0.00141109,0.000141109
1907,0.000338122,0.00376549,0.00216095,0.00182283,6.09626e-05,0,1.82706e-05,3.10856e+09,0.000357981,9.00739e-08,3.82498e-05,0.00164305,0.0011591,0.000133999,0.000431182,0.0043985,0.0528895,0.0244445,0.00142415,0.00186144,7.06749e-06,3.29707e-05,1.20161e-05,7.47319e-06,1.42841e-05,2.13346e-06,0,2.01817e-07,1.13679e-05,2.14523e-10,0.00317936,0.0015205,2.66005e-05,6.69395e-05,1.6357e-08,0.00141109,0.000141109
1908,0.000146278,0.00347369,0.00205109,0.00190481,6.12163e-05,0,0.000167105,3.11271e+09,0.000365039,8.98778e-08,-0.000309072,0.00158289,0.00110037,0.000234513,0.000299671,0.00753933,0.0527165,0.0244351,0.00120275,0.00194682,7.04053e-06,3.06436e-05,1.20046e-05,9.81364e-06,1.44175e-05,2.14203e-06,0,1.61845e-06,1.16691e-05,2.14642e-10,0.00317427,0.00151993,2.1556e-05,7.04339e-05,1.63184e-08,0.00141109,0.000141109
1909,0.000400985,0.00382188,0.00220367,0.00180269,6.09698e-05,-2.68987e-09,2.07709e-05,3.11687e+09,0.00037753,8.92575e-08,7.93786e-05,0.0017621,0.00121856,0.000117775,0.000446597,0.00382557,0.0526745,0.0244244,0.0012935,0.00197746,7.00388e-06,3.18438e-05,1.09543e-05,6.77548e-06,1.45773e-05,2.13399e-06,-6.15319e-12,2.02302e-07,1.18838e-05,2.12765e-10,0.00316933,0.00151926,2.30839e-05,6.99827e-05,1.62337e-08,0.00141109,0.000141109
1910,0.000357948,0.00377207,0.00222897,0.00187102,6.12233e-05,0,3.28567e-05,3.12102e+09,0.000352271,8.87351e-08,4.9898e-05,0.00175607,0.00135571,0.000158418,0.000387517,0.0046588,0.0526588,0.0244146,0.00130421,0.00203239,6.9694e-06,3.3068e-05,1.23178e-05,8.73286e-06,1.36014e-05,2.14259e-06,0,3.32819e-07,1.00931e-05,2.11836e-10,0.00316721,0.00151865,2.33e-05,7.10655e-05,1.61703e-08,0.00141109,0.000141109
1911,-2.60421e-05,0.00319194,0.00181205,0.00183809,6.14464e-05,-5.35953e-09,0.000135335,3.12574e+09,0.000358608,8.85554e-08,-0.000442432,0.00137112,0.000843736,0.000115531,0.000432581,0.00327058,0.0524196,0.0244044,0.00115123,0.00198217,6.94299e-06,3.0937e-05,8.33322e-06,7.01286e-06,1.17761e-05,2.15017e-06,-1.20876e-11,1.21345e-06,9.76193e-06,2.1112e-10,0.00315695,0.00151802,1.93156e-05,7.89651e-05,1.6112e-08,0.00141109,0.000141109
1912,8.82865e-05,0.00329403,0.00182142,0.00173313,6.135e-05,-3.63276e-09,1.47762e-05,3.13045e+09,0.00032869,8.79853e-08,-0.000177494,0.00145352,0.00100477,8.76494e-05,0.000546497,0.00319968,0.052146,0.0243929,0.00122072,0.00200882,6.9077e-06,3.29361e-05,8.46123e-06,7.06352e-06,1.09165e-05,2.14712e-06,-8.16434e-12,1.32766e-07,8.73136e-06,2.09509e-10,0.00314488,0.00151732,2.02883e-05,8.75369e-05,1.60328e-08,0.00141109,0.000141109
1913,-2.32913e-05,0.00315992,0.00174438,0.00176767,6.1725e-05,-4.55411e-09,1.36692e-05,3.13517e+09,0.00037077,8.73781e-08,-0.000329374,0.00130322,0.000996986,9.34953e-05,0.000414282,0.00281706,0.051948,0.0243819,0.00120329,0.00189485,6.87145e-06,2.76775e-05,7.68562e-06,7.78255e-06,1.23747e-05,2.15974e-06,-1.03088e-11,1.26098e-07,1.06394e-05,2.07642e-10,0.00313668,0.00151664,2.00741e-05,8.92211e-05,1.59467e-08,0.00141109,0.000141109
1914,0.000463819,0.00383757,0.00221667,0.00175285,6.14265e-05,0,9.13601e-05,3.13988e+09,0.000394485,8.67531e-08,5.64361e-05,0.00164635,0.00128582,0.000241226,0.000292403,0.00687541,0.0518708,0.0243707,0.00116129,0.00207051,6.83464e-06,3.05972e-05,1.18956e-05,1.16912e-05,1.56547e-05,2.14997e-06,0,9.11374e-07,1.26923e-05,2.05936e-10,0.00313411,0.00151596,2.10818e-05,8.66225e-05,1.58635e-08,0.00141109,0.000141109
1915,0.000435853,0.00392035,0.00219575,0.0017599,6.16192e-05,0,8.18335e-06,3.1446e+09,0.000328022,8.60679e-08,0.000178569,0.00177205,0.00163201,0.000165032,0.000414731,0.00566412,0.0519962,0.0243597,0.0013104,0.00197463,6.79626e-06,3.25794e-05,1.11363e-05,7.78188e-06,1.20282e-05,2.15659e-06,0,9.33882e-08,8.73729e-06,2.03952e-10,0.00313542,0.00151527,2.56373e-05,7.89527e-05,1.57728e-08,0.00141109,0.000141109
1916,0.000421052,0.00387375,0.0022555,0.00183445,6.17815e-05,0,1.14461e-05,3.14931e+09,0.000368303,8.56397e-08,0.000120522,0.00196375,0.00161107,0.000189202,0.000423031,0.00751038,0.0520278,0.0243497,0.00136257,0.00201139,6.76375e-06,3.1577e-05,1.36963e-05,9.40389e-06,1.51621e-05,2.16215e-06,0,1.17862e-07,1.12484e-05,2.03348e-10,0.00313493,0.00151465,2.59951e-05,7.64172e-05,1.57136e-08,0.00141109,0.000141109
1917,0.000426924,0.00412353,0.00229655,0.00186962,6.18838e-05,0,8.85509e-06,3.15403e+09,0.00035095,8.54451e-08,0.00014667,0.00196701,0.00143575,0.000224124,0.000388797,0.00700985,0.0522624,0.0243401,0.00146223,0.00182384,6.73683e-06,3.36441e-05,1.46911e-05,6.58859e-06,1.49375e-05,2.16578e-06,0,1.03092e-07,1.09854e-05,2.02535e-10,0.00314058,0.00151404,2.94708e-05,6.66473e-05,1.565e-08,0.00141109,0.000141109
1918,0.000187109,0.00359466,0.00209019,0.00190308,6.1976e-05,0,3.8409e-05,3.15874e+09,0.000343841,8.5448e-08,-0.000115252,0.00160093,0.00133414,0.000115551,0.000357742,0.00390322,0.0521575,0.0243311,0.00138954,0.00188624,6.71492e-06,3.16717e-05,1.19944e-05,8.76806e-06,1.37213e-05,2.169e-06,0,3.98471e-07,1.02863e-05,2.03179e-10,0.00313782,0.00151348,2.66426e-05,6.82021e-05,1.56209e-08,0.00141109,0.000141109
1919,0.000230995,0.00364137,0.00211884,0.00188784,6.20617e-05,-2.84381e-09,1.39488e-05,3.16346e+09,0.000342696,8.54894e-08,-4.55198e-05,0.00161621,0.00124262,0.000107864,0.000429351,0.00367524,0.0521187,0.0243218,0.00134332,0.00192571,6.69446e-06,3.18962e-05,1.08086e-05,7.9071e-06,1.38725e-05,2.17196e-06,-6.24307e-12,1.42961e-07,1.04392e-05,2.04003e-10,0.0031357,0.0015129,2.48912e-05,6.94912e-05,1.5598e-08,0.00141109,0.000141109
1920,-0.000409055,0.00255642,0.00140833,0.00181738,6.29898e-05,-8.37524e-09,1.98711e-05,3.16817e+09,0.000340531,8.55482e-08,-0.000688116,0.00104847,0.000874814,6.11267e-05,0.000414428,0.00201383,0.0518448,0.0243116,0.00124758,0.00160729,6.67499e-06,2.76772e-05,6.09512e-06,7.21331e-06,1.14392e-05,2.20297e-06,-1.80994e-11,1.84206e-07,9.13372e-06,2.04361e-10,0.00312567,0.00151229,2.17424e-05,7.48102e-05,1.55659e-08,0.00141109,0.000141109
1921,0.000481592,0.00382581,0.00223698,0.00175539,6.19395e-05,0,5.82377e-05,3.19242e+09,0.000385402,9.6976e-08,0.000118435,0.00154447,0.0012026,9.44154e-05,0.000297922,0.00413148,0.0517047,0.0243006,0.00119289,0.00192031,6.92475e-06,3.23455e-05,9.95583e-06,1.10609e-05,1.46568e-05,2.16879e-06,0,6.38317e-07,1.20944e-05,2.29135e-10,0.00312262,0.00151163,2.26148e-05,7.33001e-05,1.61123e-08,0.00141109,0.000141109
1922,9.35026e-05,0.00325853,0.00184239,0.00174888,6.32733e-05,-3.04841e-09,0.000103775,3.2166e+09,0.00037897,1.07326e-07,-0.000307218,0.00133281,0.000963099,0.000101229,0.000384017,0.00292737,0.0515202,0.0242896,0.00112385,0.00186637,7.16215e-06,3.31004e-05,8.20975e-06,7.09178e-06,1.29592e-05,2.21401e-06,-6.67199e-12,1.05418e-06,1.08931e-05,2.53587e-10,0.00311358,0.00151095,2.05768e-05,7.90251e-05,1.66792e-08,0.00141109,0.000141109
1923,0.00017607,0.00338319,0.00190149,0.00172541,6.34661e-05,-2.66167e-09,3.7458e-05,3.24079e+09,0.000405908,1.14421e-07,-0.00018493,0.00142011,0.00104638,0.000107592,0.00036802,0.00320389,0.0513083,0.0242783,0.00108957,0.00192744,7.33422e-06,3.23946e-05,8.01663e-06,8.39676e-06,1.48414e-05,2.22118e-06,-5.92538e-12,3.57176e-07,1.29583e-05,2.69977e-10,0.00310438,0.00151027,1.95573e-05,8.49028e-05,1.7083e-08,0.00141109,0.000141109
1924,0.000575501,0.00393713,0.00226682,0.00169132,6.39441e-05,0,1.14632e-05,3.26497e+09,0.000369821,1.20489e-07,0.000277238,0.0017304,0.0014028,0.000122265,0.000460439,0.00458475,0.0514139,0.0242666,0.00128094,0.00190759,7.48972e-06,3.4989e-05,1.11798e-05,8.08615e-06,1.35813e-05,2.23794e-06,0,1.32342e-07,1.0585e-05,2.84126e-10,0.00310636,0.00150956,2.5902e-05,7.63041e-05,1.74514e-08,0.00141109,0.000141109
1925,0.000457564,0.00391398,0.00226248,0.00180491,6.45038e-05,0,2.67487e-05,3.28922e+09,0.000401978,1.27165e-07,0.000113231,0.0016803,0.00146988,0.000163643,0.000427609,0.00487015,0.051563,0.0242565,0.00134727,0.00180518,7.666e-06,3.36277e-05,1.14717e-05,7.4974e-06,1.4178e-05,2.25746e-06,0,3.0953e-07,1.16356e-05,3.00017e-10,0.00310991,0.00150893,2.78993e-05,6.73844e-05,1.78757e-08,0.00141109,0.000141109
1926,-0.000148508,0.00300604,0.00165904,0.00180755,6.532e-05,-1.33136e-08,1.11762e-05,3.3134e+09,0.000419756,1.33548e-07,-0.000493563,0.00132075,0.00100384,0.000102283,0.000411117,0.0029119,0.0512964,0.0242464,0.00124833,0.001677,7.84226e-06,2.90259e-05,7.04917e-06,7.4307e-06,1.44348e-05,2.28538e-06,-3.03148e-11,1.09458e-07,1.30955e-05,3.13887e-10,0.00310008,0.00150833,2.33392e-05,7.26603e-05,1.82686e-08,0.00141109,0.000141109
1927,0.000517429,0.00388114,0.00225723,0.00173981,6.51207e-05,0,3.15968e-05,3.33759e+09,0.000386946,1.39255e-07,0.000184918,0.00159844,0.00140559,9.47044e-05,0.000435323,0.00413564,0.0512958,0.0242354,0.00129507,0.00181559,8.00895e-06,3.62769e-05,1.03703e-05,9.63141e-06,1.37863e-05,2.27953e-06,0,3.71132e-07,1.11246e-05,3.25716e-10,0.00309996,0.00150767,2.59371e-05,6.97917e-05,1.8627e-08,0.00141109,0.000141109
1928,0.000438778,0.00394977,0.00224492,0.00180614,6.59125e-05,0,8.19392e-06,3.36177e+09,0.000368649,1.45512e-07,0.000149047,0.00178337,0.00179565,0.000137305,0.00044319,0.00564002,0.051508,0.0242254,0.00140074,0.00164659,8.19416e-06,3.45349e-05,1.15707e-05,7.42481e-06,1.31165e-05,2.3068e-06,0,9.99032e-08,9.82288e-06,3.41377e-10,0.0031054,0.00150704,2.96958e-05,5.89409e-05,1.9087e-08,0.00141109,0.000141109
1929,0.000123322,0.00344995,0.00195483,0.00183151,6.64019e-05,-3.6995e-09,1.49622e-05,3.38602e+09,0.000396111,1.54048e-07,-0.000200043,0.00146649,0.00116293,9.16976e-05,0.000529518,0.00364101,0.051311,0.0242157,0.00131822,0.0017258,8.43917e-06,3.31998e-05,8.88931e-06,7.37375e-06,1.19307e-05,2.32385e-06,-8.05076e-12,1.61645e-07,1.01504e-05,3.67682e-10,0.0030994,0.00150645,2.6411e-05,6.26205e-05,1.98136e-08,0.00141109,0.000141109
1930,0.000282761,0.00358187,0.00210103,0.00181827,6.68502e-05,-9.23523e-10,1.54585e-05,3.4102e+09,0.000424576,1.61583e-07,-6.90415e-05,0.00156175,0.00145928,0.000112464,0.00038073,0.00405584,0.0512733,0.0242058,0.00125417,0.00175824,8.66889e-06,3.36541e-05,9.94872e-06,9.51849e-06,1.46382e-05,2.33951e-06,-2.03023e-12,1.6889e-07,1.24658e-05,3.84922e-10,0.00309768,0.00150585,2.46593e-05,6.24034e-05,2.03525e-08,0.00141109,0.000141109
1931,0.00038363,0.00375109,0.00219922,0.00181559,6.73326e-05,0,9.73371e-06,3.43452e+09,0.000441214,1.68874e-07,2.16477e-05,0.00170109,0.00184694,0.000194563,0.000370408,0.00650683,0.0513783,0.0241959,0.00125708,0.00167175,8.8999e-06,3.37107e-05,1.14602e-05,8.93068e-06,1.61251e-05,2.3564e-06,0,1.09946e-07,1.34963e-05,3.99262e-10,0.00309914,0.00150524,2.5166e-05,5.75905e-05,2.08385e-08,0.00141109,0.000141109
1932,0.000377624,0.00374538,0.00219137,0.00181375,6.78141e-05,0,4.64656e-05,3.45883e+09,0.000457876,1.7724e-07,-3.71266e-05,0.00168805,0.00137626,0.000130407,0.000418642,0.00420633,0.0513862,0.0241861,0.00122956,0.00165404,9.16288e-06,3.29563e-05,1.23542e-05,8.46392e-06,1.5971e-05,2.37325e-06,0,4.87964e-07,1.37525e-05,4.18777e-10,0.00309785,0.00150462,2.42199e-05,5.45689e-05,2.1459e-08,0.00141109,0.000141109
1933,0.000419135,0.00383874,0.00225321,0.00183407,6.8252e-05,0,7.61138e-06,3.48321e+09,0.000456035,1.84838e-07,4.556e-05,0.0018881,0.00200893,0.000184082,0.000274203,0.00658818,0.0514746,0.0241765,0.00124079,0.00159975,9.41534e-06,3.28495e-05,1.33764e-05,9.70394e-06,1.82995e-05,2.38865e-06,0,8.37278e-08,1.45817e-05,4.36675e-10,0.00309889,0.00150402,2.46365e-05,5.05615e-05,2.2059e-08,0.00141109,0.000141109
1934,0.000175933,0.00345893,0.00200555,0.00182961,6.87504e-05,0,1.30423e-05,3.50753e+09,0.000476429,1.94676e-07,-0.000222953,0.00153213,0.00112906,0.000150826,0.0003377,0.00447092,0.0513265,0.0241668,0.001164,0.00160134,9.72733e-06,3.11293e-05,1.07518e-05,8.942e-06,1.66159e-05,2.406e-06,0,1.3713e-07,1.48395e-05,4.61823e-10,0.0030938,0.00150342,2.21868e-05,5.1865e-05,2.28456e-08,0.00141109,0.000141109
1935,0.00033436,0.00364202,0.00212923,0.00179487,6.92068e-05,0,8.08151e-06,3.53184e+09,0.000459236,2.03232e-07,-4.19072e-05,0.00164444,0.00164728,0.000163938,0.00035713,0.00612593,0.0513261,0.0241567,0.00118304,0.00154045,1.00179e-05,3.27717e-05,1.15782e-05,9.27557e-06,1.66131e-05,2.42201e-06,0,8.62777e-08,1.42342e-05,4.817e-10,0.00309193,0.00150279,2.296e-05,4.94043e-05,2.35306e-08,0.00141109,0.000141109
1936,0.000373722,0.00375391,0.00219053,0.00181681,6.96835e-05,0,7.61657e-06,3.55616e+09,0.000470175,2.12628e-07,-1.22994e-05,0.00178029,0.00182224,0.00017994,0.000318733,0.00621217,0.0513614,0.0241469,0.00118797,0.00148765,1.03356e-05,3.23163e-05,1.29306e-05,8.99756e-06,1.78166e-05,2.43876e-06,0,8.4113e-08,1.46353e-05,5.06911e-10,0.00309187,0.00150217,2.36404e-05,4.55636e-05,2.43584e-08,0.00141109,0.000141109
1937,0.00043153,0.00380675,0.00221027,0.00177874,7.01632e-05,0,8.4444e-06,3.58054e+09,0.000469973,2.2468e-07,4.55432e-05,0.00174451,0.0015561,0.000123418,0.000430176,0.00467619,0.0513922,0.0241367,0.00129277,0.00139717,1.0724e-05,3.39218e-05,1.30129e-05,7.73758e-06,1.68532e-05,2.45555e-06,0,9.68877e-08,1.43467e-05,5.37948e-10,0.00309036,0.00150152,2.6162e-05,4.10175e-05,2.53458e-08,0.00141109,0.000141109
1938,0.000395102,0.00373527,0.00221222,0.00181712,7.06241e-05,0,1.31115e-05,3.60485e+09,0.000482006,2.37668e-07,-7.01367e-06,0.00171199,0.00179511,0.00018186,0.000279673,0.00705665,0.0513238,0.0241269,0.00128373,0.00146721,1.11453e-05,3.32497e-05,1.2938e-05,8.94897e-06,1.74469e-05,2.47173e-06,0,1.41228e-07,1.49343e-05,5.79719e-10,0.00308766,0.00150091,2.51674e-05,4.08089e-05,2.66149e-08,0.00141109,0.000141109
1939,0.000120458,0.00325921,0.0019225,0.00180204,7.10984e-05,0,2.58261e-05,3.62917e+09,0.000484794,2.50649e-07,-0.000296649,0.00149012,0.0013142,8.75052e-05,0.000457115,0.00340209,0.0511172,0.024117,0.00116799,0.00149245,1.15779e-05,3.13125e-05,9.979e-06,8.88768e-06,1.56419e-05,2.48814e-06,0,2.60237e-07,1.451e-05,6.13614e-10,0.00308093,0.0015003,2.19868e-05,4.40999e-05,2.7737e-08,0.00141109,0.000141109
1940,0.00026641,0.00341441,0.00200132,0.00173491,7.15523e-05,0,1.89765e-05,3.65348e+09,0.000505994,2.61737e-07,-0.000164619,0.00150295,0.00147309,0.00012776,0.000432333,0.00488337,0.0510155,0.0241062,0.00116361,0.00143349,1.19771e-05,3.22331e-05,1.066e-05,9.49838e-06,1.75161e-05,2.50417e-06,0,2.12445e-07,1.57647e-05,6.40924e-10,0.00307561,0.00149963,2.20376e-05,4.41469e-05,2.87329e-08,0.00141109,0.000141109
1941,2.19588e-06,0.00295557,0.00170422,0.00170203,7.21085e-05,-3.13626e-09,8.99645e-05,3.67741e+09,0.000469622,2.73435e-07,-0.000462839,0.00125042,0.00109212,9.57941e-05,0.000411252,0.00352717,0.0506761,0.024095,0.00102365,0.00144963,1.23995e-05,2.97632e-05,7.86398e-06,9.66772e-06,1.44088e-05,2.52336e-06,-6.96892e-12,9.01487e-07,1.36981e-05,6.81955e-10,0.00306417,0.00149895,1.89383e-05,4.8728e-05,3.00746e-08,0.00141109,0.000141109
1942,0.000169102,0.00310314,0.00178591,0.00161681,7.24768e-05,-2.00885e-09,6.51773e-05,3.70127e+09,0.000488517,2.81995e-07,-0.000289703,0.00134395,0.00122856,0.000112664,0.000390298,0.00479198,0.0503822,0.0240827,0.000985981,0.00149117,1.2757e-05,3.07704e-05,8.55406e-06,1.27996e-05,1.66611e-05,2.53637e-06,-4.21349e-12,6.3455e-07,1.5575e-05,6.98008e-10,0.0030521,0.0014982,1.80868e-05,5.3288e-05,3.08621e-08,0.00141109,0.000141109
1943,0.00033535,0.00334264,0.00193718,0.00160183,7.28875e-05,0,9.94481e-06,3.72513e+09,0.000430963,2.87547e-07,-1.02422e-05,0.00142375,0.00165484,0.000110372,0.000418655,0.00559879,0.0503234,0.0240703,0.00108598,0.00143936,1.30491e-05,3.11294e-05,9.58959e-06,1.17084e-05,1.39015e-05,2.55085e-06,0,1.06084e-07,1.19473e-05,7.012e-10,0.00304657,0.00149744,2.15086e-05,4.91371e-05,3.13533e-08,0.00141109,0.000141109
1944,0.000487559,0.00367114,0.00212253,0.00163497,7.33923e-05,0,8.00176e-06,3.74898e+09,0.000494515,2.93825e-07,8.09468e-05,0.00172997,0.00177976,0.000112194,0.00059804,0.00488755,0.0503329,0.0240584,0.00120671,0.00138984,1.33605e-05,3.33873e-05,1.18653e-05,9.25936e-06,1.55291e-05,2.56852e-06,0,9.01956e-08,1.39717e-05,7.07148e-10,0.00304315,0.0014967,2.45013e-05,4.45079e-05,3.1903e-08,0.00141109,0.000141109
1945,0.000269978,0.00337117,0.00198763,0.00171765,7.38624e-05,0,1.55876e-05,3.77291e+09,0.000511519,3.01857e-07,-0.000160607,0.00148815,0.00162162,0.000159733,0.000375626,0.00588371,0.0502374,0.0240476,0.00112373,0.00140728,1.37162e-05,3.05427e-05,1.07047e-05,1.16481e-05,1.76059e-05,2.58487e-06,0,1.6234e-07,1.61403e-05,7.2653e-10,0.00303862,0.00149603,2.22694e-05,4.38857e-05,3.27665e-08,0.00141109,0.000141109
1946,0.000259053,0.00331428,0.00192727,0.00166822,7.43127e-05,0,9.68741e-06,3.79677e+09,0.000514355,3.1009e-07,-0.000167632,0.00148631,0.00140159,0.000112776,0.000355158,0.00426887,0.0501143,0.0240362,0.00110134,0.00138481,1.40815e-05,3.09984e-05,1.01882e-05,1.07158e-05,1.72674e-05,2.60066e-06,0,1.00336e-07,1.61045e-05,7.38545e-10,0.00303175,0.00149533,2.1395e-05,4.43732e-05,3.34674e-08,0.00141109,0.000141109
1947,0.000283064,0.00330563,0.0019375,0.00165443,7.48041e-05,0,5.54202e-05,3.82063e+09,0.000533358,3.17193e-07,-0.00020734,0.00145051,0.0014616,0.000175416,0.00027829,0.00611772,0.0499743,0.0240247,0.00104088,0.00137763,1.44249e-05,3.04217e-05,1.05403e-05,1.12549e-05,1.78497e-05,2.6178e-06,0,5.53372e-07,1.67995e-05,7.50936e-10,0.00302464,0.00149462,1.99517e-05,4.46409e-05,3.41801e-08,0.00141109,0.000141109
1948,0.000362864,0.0034111,0.00200064,0.00163778,7.51962e-05,0,6.60804e-06,3.84449e+09,0.000526561,3.21897e-07,-7.09414e-05,0.00153292,0.00152288,0.000139074,0.000421557,0.00582789,0.0498987,0.024013,0.00105756,0.00136528,1.47151e-05,3.10499e-05,1.10557e-05,1.05598e-05,1.78155e-05,2.63162e-06,0,6.87104e-08,1.64497e-05,7.57656e-10,0.00301898,0.0014939,2.05641e-05,4.3415e-05,3.47622e-08,0.00141109,0.000141109
1949,0.000409411,0.00352948,0.00205888,0.00164947,7.56968e-05,0,2.1938e-05,3.86841e+09,0.000547522,3.2885e-07,-5.93543e-05,0.00163992,0.00173498,0.000129399,0.000423038,0.00488799,0.0498682,0.0240015,0.00106725,0.00132643,1.50593e-05,3.04828e-05,1.24214e-05,9.78237e-06,1.9095e-05,2.64917e-06,0,2.31069e-07,1.73559e-05,7.73448e-10,0.00301494,0.00149318,2.10502e-05,4.00936e-05,3.55556e-08,0.00141109,0.000141109
1950,0.000299978,0.00328212,0.00191863,0.00161866,7.61403e-05,0,2.33648e-05,3.89227e+09,0.000532441,3.35645e-07,-0.000153948,0.00142645,0.00134881,0.000119952,0.000460485,0.00515886,0.0497037,0.0239896,0.00107429,0.00132955,1.5403e-05,3.09776e-05,9.98683e-06,1.1135e-05,1.75499e-05,2.66466e-06,0,2.41077e-07,1.66374e-05,7.87903e-10,0.00300686,0.00149245,2.08222e-05,4.07068e-05,3.63245e-08,0.00141109,0.000141109
1951,0.000211153,0.00314189,0.00183892,0.00162776,7.66211e-05,0,8.48455e-06,3.92552e+09,0.000522583,3.50272e-07,-0.000216812,0.00137815,0.00153658,0.000116879,0.000381473,0.00502312,0.0495522,0.0239779,0.00104529,0.00129267,1.59347e-05,2.95694e-05,9.72701e-06,1.26109e-05,1.75306e-05,2.68145e-06,0,8.6538e-08,1.62677e-05,8.18291e-10,0.00299942,0.00149172,2.02159e-05,4.07201e-05,3.74753e-08,0.00141109,0.000141109
1952,0.00018988,0.00305295,0.00178262,0.00159274,7.71233e-05,0,2.48643e-05,3.95877e+09,0.000493579,3.6404e-07,-0.000224331,0.00124464,0.00141204,9.64057e-05,0.000562657,0.00405087,0.0493817,0.0239657,0.00103737,0.00124626,1.64577e-05,2.99975e-05,8.6907e-06,1.1085e-05,1.52337e-05,2.69896e-06,0,2.65517e-07,1.42149e-05,8.5119e-10,0.00299141,0.00149098,2.0413e-05,4.00564e-05,3.87082e-08,0.00141109,0.000141109
1953,0.000402799,0.00338755,0.00199796,0.00159516,7.75794e-05,0,9.06143e-06,3.99211e+09,0.000576547,3.77522e-07,-7.74942e-05,0.00151659,0.00189185,0.000139017,0.000427756,0.00584113,0.0492816,0.0239537,0.00104619,0.00125954,1.69842e-05,3.11318e-05,1.1262e-05,1.17429e-05,1.81023e-05,2.71497e-06,0,9.53368e-08,1.72118e-05,8.85811e-10,0.00298537,0.00149023,2.07453e-05,3.84999e-05,4.0007e-08,0.00141109,0.000141109
1954,0.000357209,0.00333419,0.0019425,0.00158529,7.8088e-05,0,2.54979e-05,4.02536e+09,0.000561749,3.93077e-07,-0.000123799,0.00144129,0.00167302,0.000126277,0.0005143,0.00592125,0.0491945,0.0239416,0.00104739,0.00122103,1.75695e-05,3.11447e-05,1.07547e-05,1.06929e-05,1.73441e-05,2.73265e-06,0,2.73067e-07,1.66445e-05,9.24231e-10,0.00297905,0.00148948,2.08739e-05,3.65082e-05,4.14218e-08,0.00141109,0.000141109
1955,0.000231218,0.00305692,0.0018093,0.00157808,7.85961e-05,0,4.91548e-05,4.05861e+09,0.000580969,4.07102e-07,-0.000291977,0.00130237,0.00151251,0.000177701,0.0005093,0.00739839,0.0489823,0.0239294,0.000971239,0.00121682,1.81304e-05,2.94686e-05,9.90422e-06,1.28137e-05,1.75485e-05,2.75032e-06,0,5.12755e-07,1.68423e-05,9.58284e-10,0.00296978,0.00148873,1.89127e-05,3.7678e-05,4.27634e-08,0.00141109,0.000141109
1956,0.000443029,0.0033796,0.00200584,0.00156281,7.90101e-05,0,1.08964e-05,4.09186e+09,0.000615608,4.17375e-07,-7.57689e-05,0.00150293,0.00206053,0.000210532,0.000646131,0.00856041,0.0489112,0.0239171,0.000974783,0.00120815,1.86124e-05,3.02155e-05,1.21133e-05,1.29359e-05,1.98636e-05,2.76502e-06,0,1.16744e-07,1.81502e-05,9.85566e-10,0.0029637,0.00148797,1.93166e-05,3.59583e-05,4.39692e-08,0.00141109,0.000141109
1957,0.000572901,0.00361149,0.00210469,0.00153179,7.95332e-05,0,7.30929e-06,4.12521e+09,0.000609478,4.33532e-07,6.49339e-05,0.00166601,0.0017426,0.000116897,0.000724261,0.00583445,0.0489374,0.0239044,0.00111602,0.00110508,1.9239e-05,3.23922e-05,1.34925e-05,1.07719e-05,1.94671e-05,2.78322e-06,0,8.15627e-08,1.7787e-05,1.03227e-09,0.00295868,0.00148717,2.28597e-05,3.10927e-05,4.56503e-08,0.00141109,0.000141109
