Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,transp,evap,interc,prec,SoilC,SoilC_slow,LitC,VegC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
1777,0.000429488,0.00621223,0.00355617,0.00312668,-1.7671e-07,0,2.00539e-05,0.000409257,0.00351168,0.00021612,0.000342838,0.00751038,0.072639,0.026285,0.00248136,0.00431977,4.68474e-05,2.17689e-05,1.08519e-05,1.10183e-05,-5.91938e-09,0,1.99678e-07,0.00434567,0.00163343,4.37201e-05,0.000186024
1778,0.000631493,0.00708332,0.00384719,0.0032157,2.81144e-08,0,1.81498e-05,0.000613371,0.00372682,0.00023018,0.00042202,0.00700985,0.0734053,0.0262848,0.00277176,0.00387641,5.24789e-05,2.45934e-05,4.39249e-06,1.03182e-05,9.22435e-10,0,2.16222e-07,0.00437162,0.00163336,5.54309e-05,0.000154328
1779,0.000432044,0.006614,0.0037757,0.00334366,2.78492e-08,0,2.3837e-05,0.000408235,0.00357993,0.000291865,0.000274469,0.00509795,0.0737322,0.0262864,0.00288637,0.00384316,5.33733e-05,2.19357e-05,5.5293e-06,9.91967e-06,9.09902e-10,0,2.76031e-07,0.00438631,0.00163344,5.70974e-05,0.000140985
1780,0.000222275,0.00616831,0.00365473,0.00343245,2.83614e-08,0,2.96024e-05,0.000192701,0.00337959,0.000217895,0.000234961,0.00458475,0.0738427,0.026289,0.00274302,0.00406868,5.27962e-05,1.79987e-05,7.09438e-06,1.05707e-05,9.18785e-10,0,3.06579e-07,0.00439417,0.00163361,5.07759e-05,0.000143412
1781,-8.63461e-05,0.00568008,0.00325517,0.00334152,2.91761e-08,-1.54121e-08,2.99238e-05,-0.000116225,0.002798,0.00020049,0.000212406,0.00378006,0.0738445,0.0262904,0.00263308,0.0040606,4.89787e-05,1.36223e-05,5.55534e-06,8.15558e-06,9.31858e-10,-3.48012e-11,2.90316e-07,0.00439432,0.00163368,4.54617e-05,0.000147087
1782,0.000390168,0.00659581,0.00376131,0.00337114,2.81965e-08,0,1.78393e-05,0.000372357,0.00353142,0.000251606,0.000286163,0.00564002,0.074416,0.0262921,0.00277975,0.00371478,5.53748e-05,2.03237e-05,4.81807e-06,1.0781e-05,9.10524e-10,0,2.04103e-07,0.00441397,0.00163374,5.19667e-05,0.000130922
1783,0.000194848,0.00621586,0.00368631,0.00349146,2.74483e-08,0,2.61407e-05,0.000168735,0.00347662,0.000237859,0.000477779,0.00933876,0.0746126,0.0262954,0.00264569,0.00382095,5.14912e-05,2.10239e-05,6.09811e-06,1.16082e-05,9.01197e-10,0,2.81153e-07,0.00442668,0.00163392,4.90652e-05,0.000126366
1784,0.000253511,0.00617047,0.00365088,0.00339737,2.80358e-08,0,5.23411e-05,0.000201198,0.00337557,0.000204911,0.00018475,0.00413564,0.0748216,0.0262973,0.00264443,0.00381442,5.42021e-05,2.03257e-05,5.12629e-06,1.08721e-05,9.03083e-10,0,5.58042e-07,0.0044347,0.00163401,4.82689e-05,0.000124005
1785,-0.000167227,0.0054906,0.00323553,0.00340276,9.66042e-08,-3.4807e-09,0.000119853,-0.000286979,0.00281011,0.000200087,0.000172349,0.00324772,0.0747141,0.0262992,0.00242049,0.00385892,4.87623e-05,1.35538e-05,5.66638e-06,9.30426e-06,3.18047e-09,-7.30266e-12,1.21055e-06,0.004434,0.00163412,4.18453e-05,0.00012894
1786,-0.000331857,0.00502005,0.00285559,0.00318745,-3.91096e-08,-1.09343e-08,3.52823e-05,-0.000367168,0.00246378,0.000173849,0.000132685,0.00319968,0.0742638,0.0262983,0.00241503,0.00394754,5.38316e-05,9.39799e-06,6.58613e-06,7.5208e-06,-1.34419e-09,-2.54283e-11,3.35543e-07,0.00441881,0.00163407,3.91584e-05,0.000148893
1787,-9.41904e-05,0.00531689,0.00313642,0.00323061,1.37532e-07,-3.75684e-09,0.000117869,-0.000211918,0.00255042,0.000192088,0.000173693,0.00324772,0.0741116,0.0262979,0.00227018,0.00403267,4.64059e-05,1.15334e-05,7.76583e-06,8.57096e-06,4.54408e-09,-8.1466e-12,1.11309e-06,0.00441495,0.00163405,3.66564e-05,0.000152895
1788,0.000160458,0.00559352,0.00333915,0.00317869,1.79493e-07,0,0.000333926,-0.000173289,0.00269606,0.000140844,0.000412312,0.00753933,0.07406,0.0262969,0.00204451,0.00413666,4.95451e-05,1.62938e-05,1.14091e-05,8.82419e-06,5.96115e-09,0,3.16479e-06,0.00441224,0.00163399,3.32903e-05,0.000156134
1789,-0.00020748,0.00505702,0.00285153,0.00305901,1.25558e-07,-1.40537e-08,0.000267134,-0.000474474,0.00240573,0.000149665,0.000184214,0.00327058,0.0737187,0.0262942,0.00194259,0.0041054,4.85197e-05,9.8155e-06,8.13441e-06,7.21437e-06,4.14381e-09,-3.18849e-11,2.3642e-06,0.00439615,0.00163384,2.98415e-05,0.000170156
1790,0.000706745,0.00672747,0.00376871,0.00306196,-3.26736e-07,0,1.59336e-05,0.000690485,0.00345956,0.000219777,0.000394386,0.00700985,0.0740498,0.0262917,0.00237742,0.00402996,5.37688e-05,1.99946e-05,6.45305e-06,9.43469e-06,-1.09209e-08,0,1.74972e-07,0.00440511,0.00163366,4.30855e-05,0.000155124
1791,-0.000581441,0.00476055,0.00260614,0.00318758,8.00529e-07,-2.27467e-08,2.66864e-05,-0.000607304,0.0024275,0.000224786,0.000191446,0.0029119,0.0736717,0.0262908,0.00236482,0.00381335,4.01245e-05,7.662e-06,7.16029e-06,7.17338e-06,2.66432e-08,-5.2033e-11,2.4229e-07,0.00439297,0.00163363,3.8565e-05,0.000161771
1792,0.000229209,0.0057224,0.00339142,0.00316221,-3.2962e-07,0,0.000323637,-9.47576e-05,0.00270949,0.000147749,0.000400136,0.00753933,0.0735182,0.0262897,0.00203677,0.00420009,5.00101e-05,1.60376e-05,1.47791e-05,8.46891e-06,-1.10145e-08,0,3.02226e-06,0.00438995,0.00163357,3.34595e-05,0.000168076
1793,-0.00024381,0.00506698,0.00278978,0.00303359,6.29711e-08,-1.7202e-08,3.33274e-05,-0.000277057,0.00239276,0.000201614,0.000157853,0.00281706,0.0732806,0.0262868,0.00212214,0.00407532,4.18294e-05,8.89342e-06,8.84016e-06,7.31993e-06,2.05754e-09,-3.91879e-11,2.89515e-07,0.00437655,0.0016334,3.2539e-05,0.000174721
1794,0.000681315,0.00639266,0.00372395,0.00304263,-4.16746e-07,0,1.9602e-05,0.000661297,0.00330452,0.000194609,0.000232733,0.00458475,0.0733347,0.0262841,0.00237929,0.00442527,5.33025e-05,1.7698e-05,9.26641e-06,1.01449e-05,-1.39231e-08,0,1.88009e-07,0.00437671,0.00163324,3.94728e-05,0.000176349
1795,0.000528891,0.00682982,0.00374502,0.00321613,2.83107e-08,0,1.75093e-05,0.00051141,0.00361349,0.000232068,0.000428933,0.00700985,0.0739547,0.0262838,0.00268764,0.00400835,5.1738e-05,2.32345e-05,4.06261e-06,1.01948e-05,9.22121e-10,0,1.93677e-07,0.0043947,0.00163315,4.97049e-05,0.000154733
1796,0.000262777,0.00651847,0.00365426,0.00339149,2.78421e-08,0,1.75602e-05,0.000245245,0.00352794,0.000242178,0.0004202,0.00700985,0.0742292,0.0262857,0.00272621,0.00394053,5.1509e-05,2.16304e-05,4.96378e-06,1.00042e-05,9.13491e-10,0,1.90252e-07,0.00440765,0.00163323,5.06443e-05,0.000145557
1797,0.000107205,0.00596004,0.00343006,0.00332286,2.83845e-08,-3.00955e-09,4.34013e-05,6.38346e-05,0.00294654,0.000229875,0.000242496,0.0043985,0.0742585,0.0262867,0.00277672,0.00392458,4.9839e-05,1.73156e-05,6.38467e-06,8.88092e-06,9.14093e-10,-6.41075e-12,4.52491e-07,0.00441089,0.00163328,4.95775e-05,0.000143247
1798,-0.00114189,0.00391951,0.00216597,0.00330786,1.82566e-06,-3.53083e-08,6.02348e-05,-0.00120027,0.00186438,0.00018691,0.00011523,0.00201383,0.0738741,0.0262874,0.0024944,0.00339107,4.16987e-05,5.67469e-06,7.67054e-06,6.74914e-06,6.08143e-08,-8.08511e-11,5.51463e-07,0.00440142,0.00163336,4.07078e-05,0.00015314
1799,0.000687396,0.00677974,0.00387254,0.00318515,-1.76755e-06,0,1.58691e-05,0.000669759,0.00329302,0.000260567,0.000307833,0.00700985,0.0740117,0.0262865,0.00250392,0.00391363,5.50685e-05,1.77203e-05,9.6737e-06,9.19843e-06,-5.89462e-08,0,1.77953e-07,0.00441139,0.00163331,4.66788e-05,0.000144891
1800,0.000138267,0.00581861,0.00344862,0.00331036,2.9106e-08,-3.02555e-09,3.034e-05,0.000107959,0.00314843,0.000234891,0.000240271,0.00405584,0.0739071,0.0262872,0.00238871,0.00424143,4.90837e-05,1.71788e-05,9.65756e-06,9.54506e-06,9.29827e-10,-6.07248e-12,2.92906e-07,0.00440873,0.00163335,4.09857e-05,0.000153333
1801,0.000118687,0.00570655,0.00334679,0.0032281,1.41441e-07,-1.33309e-09,0.000197421,-7.85919e-05,0.00295554,0.000218925,0.00045904,0.00687541,0.0739643,0.0262869,0.00223518,0.00425915,4.72881e-05,1.67246e-05,8.46733e-06,9.21194e-06,4.67433e-09,-2.81674e-12,1.77306e-06,0.0044063,0.00163331,3.62622e-05,0.000157149
1802,0.000223774,0.00585544,0.00341551,0.00319174,-6.97504e-08,-5.03191e-09,2.62943e-05,0.000197415,0.00297463,0.000202904,0.000203316,0.00367524,0.0741028,0.026286,0.0023593,0.00419393,4.95481e-05,1.63641e-05,7.99513e-06,9.4655e-06,-2.36896e-09,-1.13923e-11,2.48151e-07,0.00440612,0.00163324,3.84781e-05,0.000158279
1803,0.000184789,0.00609192,0.00343984,0.00325505,1.51415e-08,-2.13583e-09,1.61324e-05,0.000168674,0.00325206,0.000304788,0.000300697,0.00566412,0.0742833,0.026286,0.00248321,0.00405827,4.9451e-05,1.77577e-05,5.5069e-06,9.36658e-06,4.66886e-10,-4.64327e-12,1.63298e-07,0.00441085,0.0016332,4.18416e-05,0.000154035
1804,0.000177127,0.00594791,0.00348357,0.00330644,2.82681e-08,0,2.25112e-05,0.000154644,0.00356892,0.00021298,0.000339479,0.00751038,0.0743282,0.0262867,0.00249991,0.0041513,4.716e-05,2.13856e-05,8.39252e-06,1.13265e-05,9.13022e-10,0,2.15483e-07,0.004414,0.00163321,4.19417e-05,0.000154148
1805,0.000222426,0.00607105,0.00349922,0.00327679,2.81113e-08,-8.62152e-10,5.02626e-05,0.000172193,0.00332186,0.000202962,0.000194263,0.00413564,0.0745153,0.0262869,0.00257432,0.00406197,5.00978e-05,1.99779e-05,5.49759e-06,1.06121e-05,9.14148e-10,-1.63461e-12,5.01724e-07,0.00441949,0.00163319,4.4115e-05,0.000150666
1806,-0.000247534,0.00549805,0.00311636,0.0033639,1.92238e-07,-7.20187e-09,0.000119859,-0.000367194,0.00279247,0.000150026,0.000209313,0.00320389,0.0743826,0.0262883,0.00230999,0.00409176,4.52057e-05,1.274e-05,4.89808e-06,8.71646e-06,6.36744e-09,-1.59682e-11,1.12657e-06,0.00441781,0.00163326,3.7478e-05,0.000156096
1807,0.000306209,0.00606153,0.00357249,0.00326628,-1.34573e-07,0,4.85771e-05,0.000257497,0.00303771,0.0002142,0.00029135,0.00487015,0.0746229,0.0262884,0.0023938,0.0040252,5.17223e-05,1.73196e-05,8.17044e-06,9.52489e-06,-4.51336e-09,0,5.02933e-07,0.00442639,0.00163324,4.1536e-05,0.000149461
1808,-0.000437385,0.00502205,0.00282218,0.00325956,1.79356e-07,-1.71946e-08,4.37139e-05,-0.000480902,0.00236374,0.000216036,0.000160212,0.00281706,0.0742331,0.0262883,0.00227975,0.00404814,4.15088e-05,9.57354e-06,6.79453e-06,7.50942e-06,5.93786e-09,-3.91033e-11,3.99515e-07,0.00441512,0.00163325,3.58845e-05,0.000158713
1809,-0.000681617,0.00451821,0.00245324,0.00313485,7.39326e-07,-1.65965e-08,1.87683e-05,-0.000699629,0.00222461,0.000213875,0.00017402,0.0029119,0.0738936,0.0262866,0.0022303,0.00373746,4.28662e-05,6.09794e-06,8.61026e-06,6.74149e-06,2.46032e-08,-3.80107e-11,1.6378e-07,0.0044037,0.00163317,3.39732e-05,0.000167164
1810,0.000669261,0.00664225,0.00376784,0.00309858,-8.31396e-07,-2.53363e-09,1.69122e-05,0.000651519,0.00319603,0.000296851,0.000258454,0.00566412,0.0740891,0.0262844,0.00244113,0.00398263,5.4948e-05,1.53405e-05,9.41539e-06,8.88252e-06,-2.77481e-08,-5.56952e-12,1.87814e-07,0.00441365,0.00163304,4.43578e-05,0.000155665
1811,0.000351228,0.00612192,0.00361622,0.00326499,3.81111e-08,0,6.47477e-05,0.000286519,0.00325392,0.000196008,0.00029432,0.0046588,0.0742016,0.0262845,0.0024383,0.00415947,5.05778e-05,1.91671e-05,8.86921e-06,1.03644e-05,1.24039e-09,0,6.69331e-07,0.00441846,0.00163304,4.37004e-05,0.000153788
1812,7.95941e-06,0.00556837,0.00325725,0.00324929,2.57662e-07,0,0.000333787,-0.00032557,0.00284425,0.000142845,0.000426924,0.00753933,0.0741595,0.0262844,0.0021207,0.00419366,4.81945e-05,1.68449e-05,9.98198e-06,9.01637e-06,8.55414e-09,0,3.11569e-06,0.00441482,0.00163303,3.55403e-05,0.000159614
1813,0.000461156,0.00620571,0.00359602,0.00313486,-2.09729e-07,0,2.31955e-05,0.000437751,0.0034149,0.00018679,0.000233911,0.00458475,0.0743094,0.0262828,0.00239582,0.00420636,5.24437e-05,1.79482e-05,7.31202e-06,1.05561e-05,-7.0321e-09,0,2.31033e-07,0.00441549,0.00163291,4.09671e-05,0.000158794
1814,0.00033965,0.00640059,0.00367754,0.00333789,2.80508e-08,0,5.00675e-05,0.000289611,0.00340661,0.000241359,0.000301259,0.00471671,0.0745786,0.0262838,0.00241869,0.00420392,5.09133e-05,2.38347e-05,4.6504e-06,1.05119e-05,9.01485e-10,0,5.0576e-07,0.00442405,0.00163293,4.1833e-05,0.000153934
1815,-0.000305959,0.00518822,0.0029621,0.00326805,5.04194e-07,-1.80866e-08,0.000247657,-0.000553094,0.00244896,0.000171809,0.000187623,0.00292737,0.0743267,0.0262839,0.0021954,0.00412602,4.68776e-05,1.20055e-05,6.03234e-06,7.94461e-06,1.67657e-08,-4.18128e-11,2.23589e-06,0.00441543,0.00163293,3.52203e-05,0.000163679
1816,0.000353908,0.0060442,0.00346447,0.00311056,-4.45597e-07,-3.65955e-09,3.88308e-05,0.000314636,0.00280675,0.000224408,0.000228993,0.0043985,0.0743596,0.0262819,0.00249227,0.00411081,5.18002e-05,1.48773e-05,8.26029e-06,8.55735e-06,-1.48922e-08,-8.19673e-12,3.96188e-07,0.0044151,0.0016328,4.22762e-05,0.000160218
1817,-0.000189021,0.00533239,0.00306099,0.00325001,1.96292e-07,-1.37288e-08,2.74966e-05,-0.000216308,0.00260371,0.000198665,0.000224688,0.00378006,0.0740775,0.0262817,0.00246742,0.00420148,4.45627e-05,1.17649e-05,9.04838e-06,7.4797e-06,6.50208e-09,-3.13473e-11,2.44056e-07,0.00440724,0.0016328,3.90338e-05,0.000167904
1818,-0.000221149,0.0053609,0.00303811,0.00325926,1.18463e-07,-8.78941e-09,0.000107304,-0.000328326,0.00262393,0.000149196,0.000214919,0.00320389,0.0739419,0.0262817,0.00225553,0.00422067,4.51486e-05,9.96865e-06,6.70156e-06,7.73858e-06,3.90799e-09,-1.98551e-11,9.17255e-07,0.00440328,0.0016328,3.45611e-05,0.00017486
1819,0.000202843,0.00580097,0.00335717,0.00315433,-1.43576e-07,0,8.35016e-05,0.000119198,0.00279315,0.000213013,0.000285987,0.00484869,0.0739686,0.0262803,0.00228717,0.00428158,4.96324e-05,1.4275e-05,9.40076e-06,8.74203e-06,-4.82119e-09,0,8.00105e-07,0.00440321,0.0016327,3.69066e-05,0.000176012
1820,-0.000332258,0.00502085,0.00279831,0.00313057,5.48221e-07,-1.30535e-08,0.000283216,-0.000614913,0.00237105,0.000159527,0.000197764,0.00327058,0.0737454,0.0262786,0.00210055,0.00407641,4.49632e-05,1.00838e-05,7.66551e-06,7.14627e-06,1.82329e-08,-2.98828e-11,2.49692e-06,0.00439365,0.00163261,3.26707e-05,0.000182885
1821,0.000535885,0.00628131,0.00360233,0.00306645,-5.43599e-07,0,1.85094e-05,0.000516832,0.00333658,0.000190029,0.000229339,0.00458475,0.073714,0.0262761,0.00230405,0.00442113,5.06561e-05,1.79984e-05,8.62231e-06,1.03065e-05,-1.81553e-08,0,1.78815e-07,0.00439259,0.00163246,3.85462e-05,0.000183924
1822,0.000613983,0.00699647,0.00382191,0.00320792,-6.03814e-10,0,1.74722e-05,0.00059651,0.00366978,0.00022843,0.000430794,0.00700985,0.0743191,0.0262755,0.00267342,0.00404319,5.2343e-05,2.39634e-05,4.27223e-06,1.02191e-05,-4.105e-11,0,1.97513e-07,0.00441155,0.00163237,5.06472e-05,0.0001593
1823,-0.000273995,0.00548302,0.00311536,0.00338936,3.14055e-07,-1.58197e-08,0.000133194,-0.000406859,0.00273841,0.000156015,0.000228005,0.00320389,0.0740543,0.0262772,0.00236848,0.00420607,4.50658e-05,1.09689e-05,6.32768e-06,8.08811e-06,1.04276e-08,-3.5595e-11,1.23081e-06,0.00440719,0.00163248,4.00013e-05,0.000168581
1824,-0.000109622,0.0053783,0.00306698,0.00317661,-4.00067e-08,-1.18362e-08,2.49542e-05,-0.000134604,0.00252836,0.000193022,0.000216001,0.00378006,0.0738461,0.0262761,0.00236259,0.00428557,4.74257e-05,1.08226e-05,1.03082e-05,7.32609e-06,-1.3749e-09,-2.69173e-11,2.16098e-07,0.00439834,0.00163243,3.72233e-05,0.00017866
1825,-0.00104289,0.00386659,0.00206107,0.00310396,1.71887e-06,-1.85624e-08,4.83905e-05,-0.00108954,0.00180797,0.000178424,0.000118927,0.00201383,0.0736329,0.0262741,0.00233876,0.00343308,4.13379e-05,4.93119e-06,8.35752e-06,6.38517e-06,5.72541e-08,-4.25926e-11,4.21126e-07,0.00438896,0.00163234,3.63909e-05,0.000181877
1826,-0.000249198,0.00504019,0.00275431,0.00300351,-6.82907e-07,-3.79127e-09,0.000241755,-0.000491631,0.00214615,0.000176281,0.000142931,0.00327058,0.0731465,0.0262708,0.00201686,0.00374971,4.59628e-05,7.77555e-06,1.38662e-05,6.60784e-06,-2.28047e-08,-8.27085e-12,2.38766e-06,0.00437711,0.00163219,3.37063e-05,0.000189728
1827,0.00103095,0.00717538,0.00401292,0.00298197,-1.16223e-06,0,1.48512e-05,0.00101494,0.00345431,0.000232948,0.000364914,0.00700985,0.0733219,0.0262672,0.00233103,0.00427512,5.24422e-05,1.80343e-05,9.67623e-06,9.03515e-06,-3.87738e-08,0,1.6842e-07,0.00438478,0.00163199,4.4951e-05,0.00017438
1828,0.000122494,0.00563566,0.00327638,0.00315389,2.41184e-07,-1.2045e-08,0.000124648,-1.90063e-06,0.00273105,0.000199704,0.000214578,0.00324772,0.0732081,0.026266,0.00232412,0.00439394,4.61743e-05,1.17403e-05,9.82091e-06,8.38992e-06,7.99846e-09,-2.72464e-11,1.14779e-06,0.00437715,0.00163193,3.96142e-05,0.000180983
1829,0.000452111,0.00618926,0.00355701,0.0031049,-1.06697e-07,-6.80546e-09,4.36065e-05,0.000408405,0.00294456,0.000190203,0.000233632,0.00382557,0.0734216,0.0262642,0.00251889,0.00439402,4.78748e-05,1.34014e-05,8.04807e-06,8.58025e-06,-3.59747e-09,-1.52016e-11,4.05652e-07,0.004379,0.00163181,4.23102e-05,0.000175697
1830,0.000627367,0.0067435,0.00384332,0.00321596,-4.62719e-08,0,2.18936e-05,0.000605428,0.00342033,0.000285432,0.000284614,0.00509795,0.0739218,0.0262638,0.00280973,0.0042084,5.23157e-05,1.86462e-05,6.11953e-06,9.11885e-06,-1.57797e-09,0,2.31875e-07,0.00439341,0.00163177,4.99865e-05,0.000159712
1831,-0.00024294,0.00539127,0.00316113,0.00340407,3.00928e-07,-7.28861e-09,0.000124776,-0.000367407,0.00262947,0.000212217,0.000205175,0.00324772,0.0738513,0.0262659,0.00251808,0.0042032,4.51218e-05,1.16279e-05,7.63696e-06,8.40922e-06,9.99029e-09,-1.63867e-11,1.14111e-06,0.00439411,0.0016319,4.13942e-05,0.00016523
1832,-0.000530989,0.00476152,0.00268302,0.00321401,6.05594e-07,-5.69805e-09,0.00027445,-0.000804827,0.00218632,0.000170369,0.000185189,0.00327058,0.0736339,0.0262654,0.00217881,0.00395505,4.82333e-05,8.58167e-06,7.28875e-06,6.84601e-06,2.01453e-08,-1.27229e-11,2.44758e-06,0.00438617,0.00163189,3.41236e-05,0.000177125
1833,-0.000102831,0.0053831,0.00302217,0.003125,-2.81777e-07,-8.80827e-09,7.07702e-05,-0.000173874,0.00256147,0.000144248,0.000196103,0.00320389,0.0733497,0.0262638,0.00205829,0.00418582,4.60894e-05,9.30354e-06,7.33507e-06,7.61671e-06,-9.43422e-09,-1.9886e-11,6.31536e-07,0.00437791,0.00163182,3.21607e-05,0.000186108
1834,0.00076972,0.00686469,0.00384311,0.00307339,-5.0698e-07,0,1.52839e-05,0.000753929,0.00349364,0.000238294,0.000281754,0.00564002,0.0737304,0.0262615,0.00243438,0.00418296,5.41647e-05,1.93035e-05,6.67944e-06,9.90481e-06,-1.69341e-08,0,1.73426e-07,0.00439025,0.00163166,4.49683e-05,0.000169747
1835,0.000240292,0.00604958,0.00346515,0.00322486,3.18419e-08,-1.9216e-09,6.00768e-05,0.000180249,0.00287981,0.000265192,0.000236709,0.00390322,0.0737033,0.0262612,0.00253206,0.00429271,4.96331e-05,1.73092e-05,7.13579e-06,8.90864e-06,1.02213e-09,-4.22001e-12,5.73537e-07,0.00438962,0.00163163,4.44851e-05,0.000170948
1836,-0.000772737,0.00456403,0.00245314,0.00322587,1.03552e-06,-2.14548e-08,2.09114e-05,-0.000792592,0.00227045,0.000229708,0.000197446,0.0029119,0.073511,0.0262609,0.00244792,0.00377648,3.86214e-05,6.86405e-06,6.29576e-06,6.91625e-06,3.44762e-08,-4.92631e-11,1.87693e-07,0.00438254,0.00163164,3.93523e-05,0.000173197
1837,0.000343229,0.00606007,0.00354302,0.00319979,-8.58573e-07,-4.99204e-09,2.24364e-05,0.000319939,0.00292316,0.000239487,0.000211698,0.00405584,0.0733694,0.0262603,0.00230922,0.00437679,5.18618e-05,1.46239e-05,1.14805e-05,8.9358e-06,-2.86599e-08,-1.09717e-11,2.19508e-07,0.00438262,0.00163162,3.84487e-05,0.000180701
1838,0.000173923,0.00574457,0.00331804,0.00314411,5.11819e-08,0,0.000123275,5.06988e-05,0.00284196,0.00019173,0.000212065,0.00413148,0.0734165,0.0262589,0.00229721,0.00439236,4.71186e-05,1.5843e-05,7.89394e-06,8.93496e-06,1.67093e-09,0,1.18994e-06,0.00438035,0.00163152,3.733e-05,0.000182619
1839,3.25302e-06,0.00548861,0.00314955,0.0031463,1.0012e-07,-4.83373e-09,0.000112043,-0.000108685,0.0025963,0.000193546,0.000198657,0.00324772,0.0734,0.0262576,0.00227385,0.00432356,4.64786e-05,1.11898e-05,6.82307e-06,8.18954e-06,3.29626e-09,-1.06502e-11,1.02375e-06,0.00437693,0.00163145,3.63059e-05,0.000185739
1840,0.000462407,0.00629043,0.00363613,0.00317372,-1.84446e-07,0,1.90027e-05,0.00044322,0.00335312,0.000235633,0.000506654,0.00933876,0.0736736,0.0262567,0.00244665,0.00432036,4.9982e-05,1.93642e-05,9.39919e-06,1.06647e-05,-6.16749e-09,0,1.94726e-07,0.0043861,0.00163138,4.24115e-05,0.000177387
1841,0.00049022,0.006636,0.00373466,0.00324444,2.9221e-08,-6.30531e-09,3.90501e-05,0.000451205,0.00337148,0.00018971,0.0002363,0.00382557,0.0740281,0.0262567,0.00266385,0.00419988,4.6502e-05,1.86898e-05,4.45183e-06,9.57738e-06,9.3407e-10,-1.41108e-11,4.01876e-07,0.00439764,0.00163135,4.75588e-05,0.000160183
1842,-0.000241105,0.00534497,0.00307586,0.00331697,2.30751e-07,-1.70557e-08,2.89372e-05,-0.000269795,0.00254719,0.000207048,0.00022885,0.00378006,0.0738182,0.0262576,0.00256599,0.00423787,4.68027e-05,1.12176e-05,9.3904e-06,7.40179e-06,7.65061e-09,-3.88628e-11,2.62261e-07,0.00439243,0.00163141,4.1721e-05,0.000169937
1843,-8.84783e-06,0.00564061,0.00328394,0.00329278,-1.64093e-09,0,0.000114063,-0.000122913,0.00288296,0.000197932,0.000207855,0.00413148,0.0737989,0.0262582,0.00237659,0.00432358,4.57377e-05,1.70604e-05,9.82222e-06,9.16873e-06,-9.27415e-11,0,1.04434e-06,0.00439243,0.00163143,3.75499e-05,0.000173919
1844,0.00024994,0.00623896,0.003529,0.00327906,-1.41465e-07,0,4.00522e-05,0.000209746,0.00319998,0.000250642,0.000299885,0.00471671,0.0739586,0.0262586,0.00235743,0.00439287,4.88675e-05,1.93553e-05,5.30897e-06,9.60203e-06,-4.75342e-09,0,3.80856e-07,0.00439687,0.00163141,3.81305e-05,0.000173728
1845,0.000308375,0.00614112,0.00348519,0.00317682,2.92358e-08,-2.18625e-09,3.55607e-05,0.000272846,0.00292682,0.000219206,0.000252032,0.0043985,0.0741736,0.0262576,0.00265903,0.00414911,4.89054e-05,1.71967e-05,5.92148e-06,8.74234e-06,9.28446e-10,-4.68357e-12,3.65627e-07,0.00440228,0.00163133,4.52081e-05,0.000163473
1846,4.21988e-05,0.00587823,0.00345104,0.00340884,6.71719e-08,0,5.60317e-05,-1.37657e-05,0.00318325,0.00020529,0.000310093,0.0046588,0.0741441,0.0262597,0.00247464,0.00434924,4.7073e-05,1.98534e-05,7.90009e-06,1.04089e-05,2.21318e-09,0,5.31718e-07,0.00440567,0.00163143,4.05254e-05,0.000168498
1847,-0.000977108,0.00416235,0.00223713,0.00321423,1.28555e-06,-3.68282e-08,5.70364e-05,-0.00103282,0.00195831,0.000174737,0.000120571,0.00201383,0.0739377,0.0262591,0.00236089,0.00363656,3.98799e-05,6.78367e-06,5.77612e-06,6.91442e-06,4.28102e-08,-8.50052e-11,4.99341e-07,0.00439743,0.00163141,3.65811e-05,0.00017277
1848,-0.000708722,0.00446478,0.00239646,0.00310518,1.83245e-07,-1.63514e-08,1.5554e-05,-0.000724076,0.00215306,0.000228918,0.000146578,0.0029119,0.0735026,0.0262572,0.00218227,0.00352618,4.02001e-05,5.32723e-06,9.71581e-06,6.6761e-06,6.06701e-09,-3.74307e-11,1.4615e-07,0.00438809,0.00163134,3.50858e-05,0.00017689
1849,0.000624478,0.00630037,0.00364511,0.00302063,-1.23938e-06,-5.23122e-09,2.69216e-05,0.000596323,0.00278804,0.000217938,0.000167364,0.00367524,0.0733846,0.0262541,0.00228477,0.00413799,5.38704e-05,1.38217e-05,1.19478e-05,8.57956e-06,-4.13474e-08,-1.1854e-11,2.87654e-07,0.00438845,0.00163118,4.14602e-05,0.000175831
